created_at,created_at_seconds,full_text,id,lang,score,user
Mon Jun 04 08:04:54 +0000 2018,1528099494.0,MASAKI YODA -Right there- on #Apple music https://t.co/onEInBmRbh #music #listen #Japan #information,1003548131248693248,en,,Label MARS PROJECT
Mon Jun 04 08:04:33 +0000 2018,1528099473.0,"A leaked advertisement from a carrier in the UK hints #iPhoneSE2 release is around the corner.
#Apple #applenews #iPhone #iPhoneSE #iPhoneSE2018 #iPhoneX #WWDC #WWDC2018 #WWDC18 #tech #technology #TechNews #TechnologyNews #Technologies #technologytreats 
https://t.co/tEFTWOsFI4",1003548046062333962,en,,73buzz
Mon Jun 04 08:04:16 +0000 2018,1528099456.0,"RT @fredykoglin: Blumenschau (Flower Show) 

#Blume #Brandenburg #Deutschland #Germany #Flowers #Wallpapers #Free #Apple #Canon #Liebe http…",1003547971340947456,en,,@eyeloveyoLOCO
Mon Jun 04 08:02:57 +0000 2018,1528099377.0,"How One Apple Programmer Got Apps Talking to Each Other
 👉👈 Sal Soghoian is known as ""The Dean of Automation."" 📡 ➡️ https://t.co/GaxGUdxIND #SalSoghoian #apple #programmer https://t.co/RxsAxPtUbr",1003547643728056321,en,,Lama
Mon Jun 04 08:02:42 +0000 2018,1528099362.0,RT @iOSBetaReleases: The BIG day!! #Apple #WWDC18,1003547580775780352,en,,Stu
Mon Jun 04 08:02:41 +0000 2018,1528099361.0,"The non-profit USB Implementers Forum (USB-IF) has collaborated with #Apple, #Google, #Microsoft and other industry leaders to create a human interface device (HID) standard for Braille displays.

https://t.co/sU6x5M8R92 https://t.co/TX3e6fNIoL",1003547575977328640,en,,Eyerys
Mon Jun 04 08:02:26 +0000 2018,1528099346.0,#news #facebook has shared users ' data with #apple and other hardware manufacturers https://t.co/K7xQGVKkGu https://t.co/qJSnfcMg4A,1003547512916135938,en,,BitFeed 🚀
Mon Jun 04 08:01:32 +0000 2018,1528099292.0,RT @Slashleaks: #Apple - #MacbookPro - 15-inch MacBook Pro (2018) gets benchmarked with Intel Core i7-8750H and 32GB RAM https://t.co/0cfP3…,1003547284607512576,en,,jaska
Mon Jun 04 08:00:49 +0000 2018,1528099249.0,"""You’ve got to start with the customer experience and work back toward the technology, not the other way around."" -Steve Jobs #cx #quoteoftheday #SteveJobs #Apple #businesstips #Hospitality https://t.co/lpn9Duwduq",1003547104743079938,en,,Survaider
Mon Jun 04 08:00:36 +0000 2018,1528099236.0,iOS 7 vs 8 vs 9 vs 10 vs 11 on iPhone 5S Speed Test! #apple #iphonex #iphone #appstore #applemusic https://t.co/NK16vT3q1H,1003547050879774721,en,,iphone X
Mon Jun 04 07:59:26 +0000 2018,1528099166.0,"RT @yashthakrar1996: Things might announce at #Apple #WWDC18 are:
1: MacBook Air
2: Mac mini
3: iMac &amp; MacBook Pro
4: iPhone SE2
5: HomePod…",1003546755441537024,en,,regina
Mon Jun 04 07:59:24 +0000 2018,1528099164.0,#Apple approves #Telegram update following Russia ban https://t.co/qxssaVAHdE,1003546749523374080,en,,Telecompaper
Mon Jun 04 07:59:01 +0000 2018,1528099141.0,Apple Shares Animoji Karaoke Ad on its Main YouTube Channel Ahead of WWDC https://t.co/2YjBCWEtoD  #animoji #apple #iphone-x,1003546653108965376,en,,Christian eBuddy
Mon Jun 04 07:57:55 +0000 2018,1528099075.0,Special guest today ad #wwdc #WWDC2018 #wwdc18 #Apple #thenewApple https://t.co/YNBmAQDuP9,1003546374871420928,en,,Unreal Phil 
Mon Jun 04 07:57:32 +0000 2018,1528099052.0,"Finally, #Apple Allows #Telegram To Update Its Messaging App https://t.co/aFxXjvBuwI",1003546277441888256,en,,TechGuy
Mon Jun 04 07:57:05 +0000 2018,1528099025.0,"RT @KrisJones4: Me today: I will not install iOS 12 tomorrow 

Me tomorrow: I shouldn’t have installed iOS 12 

#WWDC #apple #iOS #iOS12 #e…",1003546166867341312,en,,🌞น้องชั้นสองครองโสด🌞
Mon Jun 04 07:56:44 +0000 2018,1528099004.0,RT @fede_guerrini: #Facebook Gave Device Makers Deep Access to Data on Users and Friends https://t.co/4SL49DObtt #apple #samsung,1003546075565715457,en,,GraphixFlow
Mon Jun 04 07:56:40 +0000 2018,1528099000.0,"#Occupy: #Exposing #Truth:

#Facebook has provided at least 60 device makers, including #Apple, #Microsoft &amp; #BlackBerry, with access to #Huge amounts of its #Users’ #Personal #Information:

-&gt;https://t.co/CjBcsA5mvb via @SputnikInt",1003546061753942016,en,,Occupy Schagen
Mon Jun 04 07:56:24 +0000 2018,1528098984.0,#Telegram users get their stickers back as #Apple passes update https://t.co/jRQ3aWkT8S via @theregister,1003545995475587073,en,,TechGuy
Mon Jun 04 07:56:06 +0000 2018,1528098966.0,RT @evankirstel: Apple will make digital health a focal point at WWDC #wwdc18 #digitalhealth #apple @mallorylocklear https://t.co/lL6Wq9NTx7,1003545915985092608,en,,Wafiy Ahmad
Mon Jun 04 07:55:59 +0000 2018,1528098959.0,"More about #Apple's gradual shift in screens for its devices - from #LCD to #OLED &amp; suppliers such as Japan Display, Sharp, Samsung, Universal Display &amp; others

In WW: ""Converting entirely to OLED next year would be a huge challenge for Apple""
https://t.co/v7LOqZNXux",1003545890014007296,en,,Rethink Research
Mon Jun 04 07:55:49 +0000 2018,1528098949.0,"RT @KrisJones4: Me today: I will not install iOS 12 tomorrow 

Me tomorrow: I shouldn’t have installed iOS 12 

#WWDC #apple #iOS #iOS12 #e…",1003545847315828737,en,,MANN143
Mon Jun 04 07:55:30 +0000 2018,1528098930.0,RT @applesource_uk: Apple Shares Animoji Karaoke Ad on its Main YouTube Channel Ahead of WWDC https://t.co/NxY8CYUynl #Apple,1003545769037783041,en,,Ray Blackman
Mon Jun 04 07:55:15 +0000 2018,1528098915.0,RT @iOSBetaReleases: The BIG day!! #Apple #WWDC18,1003545704734842882,en,,Pier Luigi Arianna
Mon Jun 04 07:55:14 +0000 2018,1528098914.0,"RT @KrisJones4: Me today: I will not install iOS 12 tomorrow 

Me tomorrow: I shouldn’t have installed iOS 12 

#WWDC #apple #iOS #iOS12 #e…",1003545699370205184,en,,kern
Mon Jun 04 07:55:04 +0000 2018,1528098904.0,#Facebook gave #Apple and #Samsung access to user data (and their friends data) https://t.co/vpAHqeTL0x via @CNET,1003545659268530176,en,,TechGuy
Mon Jun 04 07:55:03 +0000 2018,1528098903.0,MacWorld:  How to transfer all your data from an old iPhone to a new iPhone . More #Apple #iPhone #news - https://t.co/E1cXBmXXlM,1003545655061729280,en,,1stHeadlines
Mon Jun 04 07:54:07 +0000 2018,1528098847.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003545418846830592,en,,Lake District Fells
Mon Jun 04 07:53:42 +0000 2018,1528098822.0,"RT @fabsanchezp: #WWDC2018 #iOS12 #macOS14
Things might announce at #Apple #WWDC18 are:
1: iOS12
2: macOS14
3: Mac mini
4: Mac Pro
5: MacBo…",1003545315641708544,en,,Firdaus Zainal™
Mon Jun 04 07:53:32 +0000 2018,1528098812.0,"A new #MacBookPro2018 might be introduced in the annual #WWDC2018 , today.
#Apple #applenews #appleevent #WWDC18 #WWDC #MacBookPro #MacBookAir #macbook #tech #technology #TechNews #TechnologyNews #Technologies #technologytreats #TechnologyCamps 
https://t.co/GEG5iCavgq",1003545273551892480,en,,73buzz
Mon Jun 04 07:53:32 +0000 2018,1528098812.0,RT @iOSBetaReleases: The BIG day!! #Apple #WWDC18,1003545271954010112,en,,Davide Giovacchini
Mon Jun 04 07:53:26 +0000 2018,1528098806.0,@AppleSupport The issue still persists :( please help @Apple #Apple #WWDC18 https://t.co/NODuWOwg7E,1003545245672300545,en,,SaiKiran BSV
Mon Jun 04 07:53:21 +0000 2018,1528098801.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003545224205893632,en,,Clotide Stark
Mon Jun 04 07:53:11 +0000 2018,1528098791.0,The summer festivals are upon us and they are getting more and more digitized. #WiFi #Apple #Foursquare #Amazon #Cisco https://t.co/GW322oNRnD https://t.co/ahq5AZj7ve,1003545183412056064,en,,Marcus Barman
Mon Jun 04 07:53:07 +0000 2018,1528098787.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003545168715411456,en,,eliza
Mon Jun 04 07:53:02 +0000 2018,1528098782.0,"Enjoy with Up to 12 hours of battery life; Shop #Apple #Macbook Air #MQD32 #Laptop is available at low price in #Pakistan.
Shop Now: https://t.co/2rvyqAnOhn https://t.co/nUspjd2txJ",1003545148205293568,en,,MegaComputer Pk
Mon Jun 04 07:51:54 +0000 2018,1528098714.0,RT @iphonexblog: How to Save Your iPhone SHSH Blobs Using TSS Saver #apple #iphonex #iphone #appstore #applenusic https://t.co/omwMWElui3,1003544862887677952,en,,Ray Blackman
Mon Jun 04 07:51:48 +0000 2018,1528098708.0,"#Share #funny #faces with #Googly #eye #stickers! 

https://t.co/e2mZDvem1y 

#iMessage #app #apps #message #messaging #text #text #texting #funny #googlyeyes #appstore #apple #iOS #ImessageStore https://t.co/P065FLRxp5",1003544835989692426,en,,KidDotCo
Mon Jun 04 07:51:37 +0000 2018,1528098697.0,"RT @AJTechBlogs: A new iOS 12 concept by @theapplehub shows off some possible new features for the new update.
•
•
•
#apple #theapplehub #a…",1003544788598050817,en,,Firdaus Zainal™
Mon Jun 04 07:51:11 +0000 2018,1528098671.0,RT @AJTechBlogs: A new iOS 12 concept by @designbyappleincalifornia showing off some cool new features that could be added in the coming up…,1003544681026748418,en,,Firdaus Zainal™
Mon Jun 04 07:50:39 +0000 2018,1528098639.0,RT @Slashleaks: #Apple - #iPhoneSE2 - iPhone SE 2 Model promotional material leaked https://t.co/AAA0tOeLUA https://t.co/p3MfRqwIqY,1003544545886257152,en,,お茶
Mon Jun 04 07:50:35 +0000 2018,1528098635.0,"Can’t wait for tonight’s WWDC!!! 😛
#Apple #WWDC18 #VolumeIndicator https://t.co/wmCRtCuPSA",1003544529021042688,en,,Fletcher
Mon Jun 04 07:50:23 +0000 2018,1528098623.0,"RT @MrThunderStoneR: Come back to water colour (again~ -w-)
But... at least its better than I expect ^w^
#deer #leaves #apple #muchroom #sk…",1003544481399033856,en,,Office ESA
Mon Jun 04 07:50:21 +0000 2018,1528098621.0,#apple update! Thanks a lot. https://t.co/gxHdQ0H1wI,1003544472418910208,en,,Q Lion
Mon Jun 04 07:50:05 +0000 2018,1528098605.0,Every chapter is a thriller.  THE WATSON GIRL #rt  #G1 #breaking #apple #tech #art #life #mystery https://t.co/zrRaB7cXo0,1003544404123181056,en,,Leslie Wolfe
Mon Jun 04 07:50:03 +0000 2018,1528098603.0,@Apple #WWDC18 will #MiddleEast tensions affect #Apple @Apple in coming year/years &amp; possibility of Flare-up #GazaUnderAttack &amp; extremism #ISIS #AlShabaab #Taliban start #WW3 in 12-49 months &amp; #asteroid (400 meters dia?0 threat @b612foundation if interested for more @tim_cook plz Msg,1003544395331694592,en,,Chandrasekar
Mon Jun 04 07:50:00 +0000 2018,1528098600.0,Do you run your business using #Apple products? This blog by @BoxHQ is for YOU! https://t.co/md60XevRbF,1003544382165876736,en,,9 Spokes Partners
Mon Jun 04 07:49:56 +0000 2018,1528098596.0,RT @appsgonfree: [iOS] Dogfight Elite ($1.99 to Free) #app https://t.co/d6w6oHpQf2 #apple #iphone https://t.co/a4Skrxhd85,1003544364298141696,en,,Анфиса Бутузова
Mon Jun 04 07:49:27 +0000 2018,1528098567.0,RT @fubiz: Minimalist Apples by @clarenicolson #apple #minimalism #design #pastelcolors #fubizfood #f… https://t.co/A5OethHhlQ https://t.co…,1003544244253052928,en,,Yousra🧠
Mon Jun 04 07:49:21 +0000 2018,1528098561.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003544220743946240,en,,David Jenkins
Mon Jun 04 07:48:54 +0000 2018,1528098534.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003544106394705920,en,,David Jenkins
Mon Jun 04 07:48:26 +0000 2018,1528098506.0,"RT @yashthakrar1996: Things might announce at #Apple #WWDC18 are:
1: MacBook Air
2: Mac mini
3: iMac &amp; MacBook Pro
4: iPhone SE2
5: HomePod…",1003543990015332352,en,,sanju | 29th june
Mon Jun 04 07:48:26 +0000 2018,1528098506.0,"Facebook Gave Device Makers Deep Access to Data on Users and Friends

The company formed data-sharing
partnerships with #Apple, #Samsung and dozens of other device makers, raising new concerns about its privacy protections.

#Facebook #MarkZuckerberg  https://t.co/6gokwIyqaP",1003543989851574272,en,,mfresh
Mon Jun 04 07:48:03 +0000 2018,1528098483.0,The latest Rockorr! https://t.co/CdoJW0VnDL Thanks to @lisachensvold #beatmakers #apple,1003543891180773376,en,,J. Scott Orr
Mon Jun 04 07:47:30 +0000 2018,1528098450.0,"Come back to water colour (again~ -w-)
But... at least its better than I expect ^w^
#deer #leaves #apple #muchroom #sketches #colour #watercolorpainting #watercolour  #design #animal #monster https://t.co/ljF4qnhyM0",1003543755788410880,en,,PeaceTeaLover
Mon Jun 04 07:47:06 +0000 2018,1528098426.0,"RT @SpirosMargaris: #Siri sucks, but #Apple has a big chance

 to fix it at #WWDC2018 

https://t.co/V2RRHcM3ta #fintech #insurtech #AI #Ar…",1003543654810771457,en,,BlockChainBusiness
Mon Jun 04 07:46:54 +0000 2018,1528098414.0,#Facebook Gave Device Makers Deep Access to Data on Users and Friends https://t.co/4SL49DObtt #apple #samsung,1003543600884600832,en,,Federico Guerrini
Mon Jun 04 07:46:28 +0000 2018,1528098388.0,#WWDC18 #apple #appleevent #iOS12  @jennaezarik @ijustine scale of 1-10 how excited are you ??,1003543491752931328,en,,Sjaak Alosery 🛩
Mon Jun 04 07:46:15 +0000 2018,1528098375.0,RT @applesource_uk: Apple CEO Tim Cook Shares Video of WWDC 2018 Scholarship Winners and Their Apps https://t.co/8SSjEdWCNI #Apple,1003543440737619968,en,,Ray Blackman
Mon Jun 04 07:46:14 +0000 2018,1528098374.0,iPhone SE battery dropped from 100% to 38% in 1.5 hours. Listening to music and browsing internet. #apple #batteryissues #disappointed https://t.co/Uc6PTD7bT1,1003543434702086144,en,,Eddy Bown
Mon Jun 04 07:46:11 +0000 2018,1528098371.0,"Siri sucks, but Apple has a big chance to fix it at WWDC 2018 #fintech #Siri #Apple #WWDC2018 #insurtech #AI #Apple,Gear,ArtificialIntelligence https://t.co/00nO8nDWD7 https://t.co/uoW7GxPg5I",1003543424346329088,en,,BitcoinAgile
Mon Jun 04 07:45:52 +0000 2018,1528098352.0,"RT @SpirosMargaris: #Siri sucks, but #Apple has a big chance

 to fix it at #WWDC2018 

https://t.co/V2RRHcM3ta #fintech #insurtech #AI #Ar…",1003543341055856640,en,,Flavien
Mon Jun 04 07:45:50 +0000 2018,1528098350.0,"#Siri sucks, but #Apple has a big chance

 to fix it at #WWDC2018 

https://t.co/V2RRHcM3ta #fintech #insurtech #AI #ArtificialIntelligence #MachineLearning @jeremywired @WiredUK https://t.co/6ZgcORhu37",1003543336312016897,en,,Spiros Margaris
Mon Jun 04 07:45:33 +0000 2018,1528098333.0,RT @fubiz: Minimalist Apples by @clarenicolson #apple #minimalism #design #pastelcolors #fubizfood #f… https://t.co/A5OethHhlQ https://t.co…,1003543263842840576,en,,baji vetró
Mon Jun 04 07:45:10 +0000 2018,1528098310.0,"Night owls! Come listen to us talk about #Apple #customer #service, #GoFundMe issues, #MKUltra victims speaking out and a landmark #poltergeist case from #England:
https://t.co/HdY2ObsukF 

#Podcast #PodernFamily #tech #paranormal",1003543164672671744,en,,Double Density
Mon Jun 04 07:45:09 +0000 2018,1528098309.0,RT @RealMiL1: 😱 Have you heard this yet?! #NewMusic 🎶 #Music #Love #NowPlaying #Apple #AppleMusic #Life #HipHop #Rap #Artist https://t.co/h…,1003543160713334784,en,,K.E.E.T✊🏽
Mon Jun 04 07:44:31 +0000 2018,1528098271.0,"RT @73buzz_news: Abraham Masri might release an updated version of Houdini (a.k.a. Houdini iOS 11.3.1) next week.
#jailbreak #ios11 #ios113…",1003543003120717824,en,,iGeekApple BOT
Mon Jun 04 07:44:27 +0000 2018,1528098267.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003542986473574401,en,,Eden Tourism Team
Mon Jun 04 07:43:55 +0000 2018,1528098235.0,What to expect from #Apple’s 2018 #WWDC developer conference https://t.co/tyNcIhXpKj via @qz,1003542850590658560,en,,Lo®3nzo™
Mon Jun 04 07:43:39 +0000 2018,1528098219.0,"🇫🇷 Aventure et tradition
🇺🇸 Adventure and craftsmanship⠀
#applewatch #apple #lifestyle #watch #applewatchband #fashion #instatech #technology #iphone #ipad #menfashion #adventure #style https://t.co/1Ptv8usb4Y https://t.co/cDf8E3KAdY",1003542786505879552,en,,Strapisto
Mon Jun 04 07:43:17 +0000 2018,1528098197.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003542693748903941,en,,mikesmountainhikes
Mon Jun 04 07:42:43 +0000 2018,1528098163.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003542547992588288,en,,Catstycam.com
Mon Jun 04 07:42:13 +0000 2018,1528098133.0,"Apple Shares Animoji Karaoke Ad on its Main YouTube Channel Ahead of WWDC.
#animoji #apple #apple2 #FaceID #iOS12 #iPhoneSE2 #iPadPros #macOS14 
#tvOS12 #watchOS5 #WWDC #WWDC2018 https://t.co/LR9qAjfYlF",1003542422985543680,en,,HitToon
Mon Jun 04 07:42:08 +0000 2018,1528098128.0,Salted Caramel #apple Pie Parfaits https://t.co/T2nx8kszdx #food #recipes,1003542401149960192,en,,WellEpic
Mon Jun 04 07:42:03 +0000 2018,1528098123.0,RT @Chris_Kardas: #Apple needs to play nice with #Spotify #WWDC #WWDC17 #iOS12 https://t.co/L6d4vaPOI4 https://t.co/g0E0uyzpjN,1003542380560216064,en,, bente
Mon Jun 04 07:41:44 +0000 2018,1528098104.0,RT @the_nachiket: For all those worried about data privacy... #Facebook struck agreements allowing phone and other device makers access to…,1003542301367402496,en,,GraphixFlow
Mon Jun 04 07:41:31 +0000 2018,1528098091.0,#news Woman fined for having consulted with his #apple Watch while he was driving https://t.co/vBdCCnwINM https://t.co/RSBaLEXSoa,1003542248544522241,en,,BitFeed 🚀
Mon Jun 04 07:41:20 +0000 2018,1528098080.0,RT @appsgonfree: [iOS] National Gallery of Art HD ($1.99 to Free) #app https://t.co/UocGl6IA2q #apple #iphone https://t.co/jde4vzN62A,1003542200599433216,en,,Анфиса Бутузова
